sno,origin_lat,origin_lon,destination_lat,destination_lon,routing,distance,time,concentration,exposure,default_smoke,default_time,u_turn_costs,time_factor,pollution_factor,algorithm,curbside
0,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,fastest,21598.15455381643,43.0,39868.0,1714324.0,10.0,999.0,90.0,10.0,0.07,dijkstrabi,false
1,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,greenest,21789.383553816428,44.0,33191.0,1460404.0,10.0,999.0,90.0,10.0,0.07,dijkstrabi,false
2,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,balanced,21598.15455381643,43.0,39868.0,1714324.0,10.0,999.0,90.0,10.0,0.07,dijkstrabi,false
3,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,shortest,19343.61639500978,55.0,25866.0,1422630.0,10.0,999.0,90.0,10.0,0.07,dijkstrabi,false
4,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,fastest,26189.72367171238,52.0,34773.0,1808196.0,10.0,999.0,90.0,10.0,0.07,dijkstrabi,false
5,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,greenest,26189.723671712385,52.0,34773.0,1808196.0,10.0,999.0,90.0,10.0,0.07,dijkstrabi,false
6,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,balanced,26189.72367171238,52.0,34773.0,1808196.0,10.0,999.0,90.0,10.0,0.07,dijkstrabi,false
7,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,shortest,24055.413671712384,84.0,28323.0,2379132.0,10.0,999.0,90.0,10.0,0.07,dijkstrabi,false
8,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,fastest,3859.323495758251,8.0,6597.0,52776.0,10.0,999.0,90.0,10.0,0.07,dijkstrabi,false
9,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,greenest,3859.323495758251,8.0,6597.0,52776.0,10.0,999.0,90.0,10.0,0.07,dijkstrabi,false
10,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,balanced,3859.323495758251,8.0,6597.0,52776.0,10.0,999.0,90.0,10.0,0.07,dijkstrabi,false
11,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,shortest,3693.860495758251,8.0,5523.0,44184.0,10.0,999.0,90.0,10.0,0.07,dijkstrabi,false
12,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,fastest,35552.19228285456,64.0,53039.0,3394496.0,10.0,999.0,90.0,10.0,0.07,dijkstrabi,false
13,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,greenest,35552.19228285456,64.0,53039.0,3394496.0,10.0,999.0,90.0,10.0,0.07,dijkstrabi,false
14,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,balanced,35552.19228285456,64.0,53039.0,3394496.0,10.0,999.0,90.0,10.0,0.07,dijkstrabi,false
15,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,shortest,30460.170073598743,94.0,45351.0,4262994.0,10.0,999.0,90.0,10.0,0.07,dijkstrabi,false
